contig,chr,cM
IWGSC_CSS_2BS_scaff_5204560,2B,59.184
IWGSC_CSS_2BS_scaff_5204564,2B,59.184
IWGSC_CSS_2BS_scaff_5204568,2B,59.184
IWGSC_CSS_2BS_scaff_5204569,2B,59.184
IWGSC_CSS_2BS_scaff_5204573,2B,59.184
IWGSC_CSS_2BS_scaff_5204575,2B,59.184
IWGSC_CSS_2BS_scaff_5204576,2B,59.184
IWGSC_CSS_2BS_scaff_5204578,2B,59.184
IWGSC_CSS_2BS_scaff_5204579,2B,59.184
IWGSC_CSS_2BS_scaff_5204585,2B,59.184
IWGSC_CSS_2BS_scaff_5204592,2B,59.184
IWGSC_CSS_2BS_scaff_5204597,2B,59.184
IWGSC_CSS_2BS_scaff_5204601,2B,59.184
IWGSC_CSS_2BS_scaff_5204608,2B,59.184
IWGSC_CSS_2BS_scaff_5204611,2B,59.184
IWGSC_CSS_2BS_scaff_5204615,2B,59.184
IWGSC_CSS_2BS_scaff_5204635,2B,59.184
IWGSC_CSS_2BS_scaff_5204642,2B,59.184
IWGSC_CSS_2BS_scaff_5204649,2B,59.184
IWGSC_CSS_2BS_scaff_5204651,2B,59.184
IWGSC_CSS_2BS_scaff_5204659,2B,59.184
IWGSC_CSS_2BS_scaff_5204668,2B,59.184
IWGSC_CSS_2BS_scaff_5204683,2B,59.184
IWGSC_CSS_2BS_scaff_5204687,2B,59.184
IWGSC_CSS_2BS_scaff_5204707,2B,59.184
IWGSC_CSS_2BS_scaff_5204732,2B,59.184
IWGSC_CSS_2BS_scaff_5204741,2B,59.184
IWGSC_CSS_2BS_scaff_5204759,2B,59.184
IWGSC_CSS_2BS_scaff_5204762,2B,59.184
IWGSC_CSS_2BS_scaff_5204767,2B,59.184
IWGSC_CSS_2BS_scaff_5204786,2B,59.184
IWGSC_CSS_2BS_scaff_5204788,2B,59.184
IWGSC_CSS_2BS_scaff_5204791,2B,59.184
IWGSC_CSS_2BS_scaff_5204797,2B,59.184
IWGSC_CSS_2BS_scaff_5204805,2B,59.184
IWGSC_CSS_2BS_scaff_5204825,2B,59.184
IWGSC_CSS_2BS_scaff_5204835,2B,59.184
IWGSC_CSS_2BS_scaff_5204863,2B,59.184
IWGSC_CSS_2BS_scaff_5204876,2B,59.184
IWGSC_CSS_2BS_scaff_5204877,2B,59.184
IWGSC_CSS_2BS_scaff_5204885,2B,59.184
IWGSC_CSS_2BS_scaff_5204905,2B,59.184
IWGSC_CSS_2BS_scaff_5204909,2B,59.184
IWGSC_CSS_2BS_scaff_5204912,2B,59.184
IWGSC_CSS_2BS_scaff_5204918,2B,59.184
IWGSC_CSS_2BS_scaff_5204929,2B,59.184
IWGSC_CSS_2BS_scaff_5204935,2B,59.184
IWGSC_CSS_2BS_scaff_5204939,2B,59.184
IWGSC_CSS_2BS_scaff_5204949,2B,59.184
IWGSC_CSS_2BS_scaff_5204953,2B,59.184
IWGSC_CSS_2BS_scaff_5204962,2B,59.184
IWGSC_CSS_2BS_scaff_5204963,2B,59.184
IWGSC_CSS_2BS_scaff_5204970,2B,59.184
IWGSC_CSS_2BS_scaff_5204980,2B,59.184
IWGSC_CSS_2BS_scaff_5204995,2B,59.184
IWGSC_CSS_2BS_scaff_5204996,2B,59.184
IWGSC_CSS_2BS_scaff_5204998,2B,59.184
IWGSC_CSS_2BS_scaff_5205015,2B,59.184
IWGSC_CSS_2BS_scaff_5205037,2B,59.184
IWGSC_CSS_2BS_scaff_5205038,2B,59.184
IWGSC_CSS_2BS_scaff_5205040,2B,59.184
IWGSC_CSS_2BS_scaff_5205053,2B,59.184
IWGSC_CSS_2BS_scaff_5205060,2B,59.184
IWGSC_CSS_2BS_scaff_5205075,2B,59.184
IWGSC_CSS_2BS_scaff_5205080,2B,59.184
IWGSC_CSS_2BS_scaff_5205084,2B,59.184
IWGSC_CSS_2BS_scaff_5205088,2B,59.184
IWGSC_CSS_2BS_scaff_5205091,2B,59.184
IWGSC_CSS_2BS_scaff_5205092,2B,59.184
IWGSC_CSS_2BS_scaff_5205095,2B,59.184
IWGSC_CSS_2BS_scaff_5205108,2B,59.184
IWGSC_CSS_2BS_scaff_5205127,2B,59.184
IWGSC_CSS_2BS_scaff_5205131,2B,59.184
IWGSC_CSS_2BS_scaff_5205146,2B,59.184
IWGSC_CSS_2BS_scaff_5205156,2B,59.184
IWGSC_CSS_2BS_scaff_5205173,2B,59.184
IWGSC_CSS_2BS_scaff_5205175,2B,59.184
IWGSC_CSS_2BS_scaff_5205179,2B,59.184
IWGSC_CSS_2BS_scaff_5205181,2B,59.184
IWGSC_CSS_2BS_scaff_5205184,2B,59.184
IWGSC_CSS_2BS_scaff_5205185,2B,59.184
IWGSC_CSS_2BS_scaff_5205186,2B,59.184
IWGSC_CSS_2BS_scaff_5205187,2B,59.184
IWGSC_CSS_2BS_scaff_5205189,2B,59.184
IWGSC_CSS_2BS_scaff_5205193,2B,59.184
IWGSC_CSS_2BS_scaff_5205200,2B,59.184
IWGSC_CSS_2BS_scaff_5205217,2B,59.184
IWGSC_CSS_2BS_scaff_5205218,2B,59.184
IWGSC_CSS_2BS_scaff_5205222,2B,59.184
IWGSC_CSS_2BS_scaff_5205223,2B,59.184
IWGSC_CSS_2BS_scaff_5205224,2B,59.184
IWGSC_CSS_2BS_scaff_5205239,2B,59.184
IWGSC_CSS_2BS_scaff_5205255,2B,59.184
IWGSC_CSS_2BS_scaff_5205261,2B,59.184
IWGSC_CSS_2BS_scaff_5205267,2B,59.184
IWGSC_CSS_2BS_scaff_5205270,2B,59.184
IWGSC_CSS_2BS_scaff_5205286,2B,59.184
IWGSC_CSS_2BS_scaff_5205291,2B,59.184
IWGSC_CSS_2BS_scaff_5205306,2B,59.184
IWGSC_CSS_2BS_scaff_5205343,2B,59.184
IWGSC_CSS_2BS_scaff_5205357,2B,59.184
IWGSC_CSS_2BS_scaff_5205359,2B,59.184
IWGSC_CSS_2BS_scaff_5205362,2B,59.184
IWGSC_CSS_2BS_scaff_5205373,2B,59.184
IWGSC_CSS_2BS_scaff_5205384,2B,59.184
IWGSC_CSS_2BS_scaff_5205387,2B,59.184
IWGSC_CSS_2BS_scaff_5205393,2B,59.184
IWGSC_CSS_2BS_scaff_5205430,2B,59.184
IWGSC_CSS_2BS_scaff_5205450,2B,59.184
IWGSC_CSS_2BS_scaff_5205452,2B,59.184
IWGSC_CSS_2BS_scaff_5205455,2B,59.184
IWGSC_CSS_2BS_scaff_5205460,2B,59.184
IWGSC_CSS_2BS_scaff_5205472,2B,59.184
IWGSC_CSS_2BS_scaff_5205501,2B,59.184
IWGSC_CSS_2BS_scaff_5205504,2B,59.184
IWGSC_CSS_2BS_scaff_5205509,2B,59.184
IWGSC_CSS_2BS_scaff_5205510,2B,59.184
IWGSC_CSS_2BS_scaff_5205512,2B,59.184
IWGSC_CSS_2BS_scaff_5205515,2B,59.184
IWGSC_CSS_2BS_scaff_5205521,2B,59.184
IWGSC_CSS_2BS_scaff_5205522,2B,59.184
IWGSC_CSS_2BS_scaff_5205524,2B,59.184
IWGSC_CSS_2BS_scaff_5205535,2B,59.184
IWGSC_CSS_2BS_scaff_5205539,2B,59.184
IWGSC_CSS_2BS_scaff_5205550,2B,59.184
IWGSC_CSS_2BS_scaff_5205552,2B,59.184
IWGSC_CSS_2BS_scaff_5205554,2B,59.184
IWGSC_CSS_2BS_scaff_5205555,2B,59.184
IWGSC_CSS_2BS_scaff_5205557,2B,59.184
IWGSC_CSS_2BS_scaff_5205559,2B,59.184
IWGSC_CSS_2BS_scaff_5205561,2B,59.184
IWGSC_CSS_2BS_scaff_5205566,2B,59.184
IWGSC_CSS_2BS_scaff_5205569,2B,59.184
IWGSC_CSS_2BS_scaff_5205573,2B,59.184
IWGSC_CSS_2BS_scaff_5205604,2B,59.184
IWGSC_CSS_2BS_scaff_5205616,2B,59.184
IWGSC_CSS_2BS_scaff_5205617,2B,59.184
IWGSC_CSS_2BS_scaff_5205618,2B,59.184
IWGSC_CSS_2BS_scaff_5205621,2B,59.184
IWGSC_CSS_2BS_scaff_5205623,2B,59.184
IWGSC_CSS_2BS_scaff_5205659,2B,59.184
IWGSC_CSS_2BS_scaff_5205663,2B,59.184
IWGSC_CSS_2BS_scaff_5205671,2B,59.184
IWGSC_CSS_2BS_scaff_5205696,2B,59.184
IWGSC_CSS_2BS_scaff_5205704,2B,59.184
IWGSC_CSS_2BS_scaff_5205711,2B,59.184
IWGSC_CSS_2BS_scaff_5205722,2B,59.184
IWGSC_CSS_2BS_scaff_5205732,2B,59.184
IWGSC_CSS_2BS_scaff_5205734,2B,59.184
IWGSC_CSS_2BS_scaff_5205737,2B,59.184
IWGSC_CSS_2BS_scaff_5205739,2B,59.184
IWGSC_CSS_2BS_scaff_5205749,2B,59.184
IWGSC_CSS_2BS_scaff_5205764,2B,59.184
IWGSC_CSS_2BS_scaff_5205772,2B,59.184
IWGSC_CSS_2BS_scaff_5205782,2B,59.184
IWGSC_CSS_2BS_scaff_5205783,2B,59.184
IWGSC_CSS_2BS_scaff_5205788,2B,59.184
IWGSC_CSS_2BS_scaff_5205796,2B,59.184
IWGSC_CSS_2BS_scaff_5205797,2B,59.184
IWGSC_CSS_2BS_scaff_5205826,2B,59.184
IWGSC_CSS_2BS_scaff_5205847,2B,59.184
IWGSC_CSS_2BS_scaff_5205853,2B,59.184
IWGSC_CSS_2BS_scaff_5205858,2B,59.184
IWGSC_CSS_2BS_scaff_5205859,2B,59.184
IWGSC_CSS_2BS_scaff_5205861,2B,59.184
IWGSC_CSS_2BS_scaff_5205894,2B,59.184
IWGSC_CSS_2BS_scaff_5205895,2B,59.184
IWGSC_CSS_2BS_scaff_5205899,2B,59.184
IWGSC_CSS_2BS_scaff_5205906,2B,59.184
IWGSC_CSS_2BS_scaff_5205914,2B,59.184
IWGSC_CSS_2BS_scaff_5205915,2B,59.184
IWGSC_CSS_2BS_scaff_5205920,2B,59.184
IWGSC_CSS_2BS_scaff_5205922,2B,59.184
IWGSC_CSS_2BS_scaff_5205940,2B,59.184
IWGSC_CSS_2BS_scaff_5205951,2B,59.184
IWGSC_CSS_2BS_scaff_5205958,2B,59.184
IWGSC_CSS_2BS_scaff_5205987,2B,59.184
IWGSC_CSS_2BS_scaff_5206000,2B,59.184
IWGSC_CSS_2BS_scaff_5206004,2B,59.184
IWGSC_CSS_2BS_scaff_5206012,2B,59.184
IWGSC_CSS_2BS_scaff_5206023,2B,59.184
IWGSC_CSS_2BS_scaff_5206025,2B,59.184
IWGSC_CSS_2BS_scaff_5206029,2B,59.184
IWGSC_CSS_2BS_scaff_5206036,2B,59.184
IWGSC_CSS_2BS_scaff_5206037,2B,59.184
IWGSC_CSS_2BS_scaff_5206038,2B,59.184
IWGSC_CSS_2BS_scaff_5206039,2B,59.184
IWGSC_CSS_2BS_scaff_5206042,2B,59.184
IWGSC_CSS_2BS_scaff_5206047,2B,59.184
IWGSC_CSS_2BS_scaff_5206052,2B,59.184
IWGSC_CSS_2BS_scaff_5206070,2B,59.184
IWGSC_CSS_2BS_scaff_5206095,2B,59.184
IWGSC_CSS_2BS_scaff_5206108,2B,59.184
IWGSC_CSS_2BS_scaff_5206111,2B,59.184
IWGSC_CSS_2BS_scaff_5206120,2B,59.184
IWGSC_CSS_2BS_scaff_5206127,2B,59.184
IWGSC_CSS_2BS_scaff_5206139,2B,59.184
IWGSC_CSS_2BS_scaff_5206143,2B,59.184
IWGSC_CSS_2BS_scaff_5206156,2B,59.184
IWGSC_CSS_2BS_scaff_5206157,2B,59.184
IWGSC_CSS_2BS_scaff_5206181,2B,59.184
IWGSC_CSS_2BS_scaff_5206188,2B,59.184
IWGSC_CSS_2BS_scaff_5206204,2B,59.184
IWGSC_CSS_2BS_scaff_5206208,2B,59.184
IWGSC_CSS_2BS_scaff_5206211,2B,59.184
IWGSC_CSS_2BS_scaff_5206241,2B,59.184
IWGSC_CSS_2BS_scaff_5206242,2B,59.184
IWGSC_CSS_2BS_scaff_5206246,2B,59.184
IWGSC_CSS_2BS_scaff_5206252,2B,59.184
IWGSC_CSS_2BS_scaff_5206258,2B,59.184
IWGSC_CSS_2BS_scaff_5206278,2B,59.184
IWGSC_CSS_2BS_scaff_5206289,2B,59.184
IWGSC_CSS_2BS_scaff_5206292,2B,59.184
IWGSC_CSS_2BS_scaff_5206293,2B,59.184
IWGSC_CSS_2BS_scaff_5206299,2B,59.184
IWGSC_CSS_2BS_scaff_5206309,2B,59.184
IWGSC_CSS_2BS_scaff_5206326,2B,59.184
IWGSC_CSS_2BS_scaff_5206329,2B,59.184
IWGSC_CSS_2BS_scaff_5206330,2B,59.184
IWGSC_CSS_2BS_scaff_5206341,2B,59.184
IWGSC_CSS_2BS_scaff_5206345,2B,59.184
IWGSC_CSS_2BS_scaff_5206356,2B,59.184
IWGSC_CSS_2BS_scaff_5206361,2B,59.184
IWGSC_CSS_2BS_scaff_5206369,2B,59.184
IWGSC_CSS_2BS_scaff_5206379,2B,59.184
IWGSC_CSS_2BS_scaff_5206385,2B,59.184
IWGSC_CSS_2BS_scaff_5206398,2B,59.184
IWGSC_CSS_2BS_scaff_5206411,2B,59.184
IWGSC_CSS_2BS_scaff_5206413,2B,59.184
IWGSC_CSS_2BS_scaff_5206414,2B,59.184
IWGSC_CSS_2BS_scaff_5206426,2B,59.184
IWGSC_CSS_2BS_scaff_5206428,2B,59.184
IWGSC_CSS_2BS_scaff_5206448,2B,59.184
IWGSC_CSS_2BS_scaff_5206449,2B,59.184
IWGSC_CSS_2BS_scaff_5206451,2B,59.184
IWGSC_CSS_2BS_scaff_5206452,2B,59.184
IWGSC_CSS_2BS_scaff_5206459,2B,59.184
IWGSC_CSS_2BS_scaff_5206462,2B,59.184
IWGSC_CSS_2BS_scaff_5206474,2B,59.184
IWGSC_CSS_2BS_scaff_5206475,2B,59.184
IWGSC_CSS_2BS_scaff_5206478,2B,59.184
IWGSC_CSS_2BS_scaff_5206493,2B,59.184
IWGSC_CSS_2BS_scaff_5206494,2B,59.184
IWGSC_CSS_2BS_scaff_5206503,2B,59.184
IWGSC_CSS_2BS_scaff_5206510,2B,59.184
IWGSC_CSS_2BS_scaff_5206523,2B,59.184
IWGSC_CSS_2BS_scaff_5206526,2B,59.184
IWGSC_CSS_2BS_scaff_5206527,2B,59.184
IWGSC_CSS_2BS_scaff_5206530,2B,59.184
IWGSC_CSS_2BS_scaff_5206533,2B,59.184
IWGSC_CSS_2BS_scaff_5206539,2B,59.184
IWGSC_CSS_2BS_scaff_5206544,2B,59.184
IWGSC_CSS_2BS_scaff_5206545,2B,59.184
IWGSC_CSS_2BS_scaff_5206554,2B,59.184
IWGSC_CSS_2BS_scaff_5206555,2B,59.184
IWGSC_CSS_2BS_scaff_5206568,2B,59.184
IWGSC_CSS_2BS_scaff_5206573,2B,59.184
IWGSC_CSS_2BS_scaff_5206593,2B,59.184
IWGSC_CSS_2BS_scaff_5206599,2B,59.184
IWGSC_CSS_2BS_scaff_5206606,2B,59.184
IWGSC_CSS_2BS_scaff_5206611,2B,59.184
IWGSC_CSS_2BS_scaff_5206624,2B,59.184
IWGSC_CSS_2BS_scaff_5206633,2B,59.184
IWGSC_CSS_2BS_scaff_5206636,2B,59.184
IWGSC_CSS_2BS_scaff_5206638,2B,59.184
IWGSC_CSS_2BS_scaff_5206639,2B,59.184
IWGSC_CSS_2BS_scaff_5206647,2B,59.184
IWGSC_CSS_2BS_scaff_5206649,2B,59.184
IWGSC_CSS_2BS_scaff_5206662,2B,59.184
IWGSC_CSS_2BS_scaff_5206663,2B,59.184
IWGSC_CSS_2BS_scaff_5206667,2B,59.184
IWGSC_CSS_2BS_scaff_5206679,2B,59.184
IWGSC_CSS_2BS_scaff_5206681,2B,59.184
IWGSC_CSS_2BS_scaff_5206685,2B,59.184
IWGSC_CSS_2BS_scaff_5206690,2B,59.184
IWGSC_CSS_2BS_scaff_5206697,2B,59.184
IWGSC_CSS_2BS_scaff_5206702,2B,59.184
IWGSC_CSS_2BS_scaff_5206714,2B,59.184
IWGSC_CSS_2BS_scaff_5206715,2B,59.184
IWGSC_CSS_2BS_scaff_5206736,2B,59.184
IWGSC_CSS_2BS_scaff_5206741,2B,59.184
IWGSC_CSS_2BS_scaff_5206748,2B,59.184
IWGSC_CSS_2BS_scaff_5206749,2B,59.184
IWGSC_CSS_2BS_scaff_5206769,2B,59.184
IWGSC_CSS_2BS_scaff_5206780,2B,59.184
IWGSC_CSS_2BS_scaff_5206788,2B,59.184
IWGSC_CSS_2BS_scaff_5206803,2B,59.184
IWGSC_CSS_2BS_scaff_5206805,2B,59.184
IWGSC_CSS_2BS_scaff_5206806,2B,59.184
IWGSC_CSS_2BS_scaff_5206819,2B,59.184
IWGSC_CSS_2BS_scaff_5206825,2B,59.184
IWGSC_CSS_2BS_scaff_5206828,2B,59.184
IWGSC_CSS_2BS_scaff_5206829,2B,59.184
IWGSC_CSS_2BS_scaff_5206832,2B,59.184
IWGSC_CSS_2BS_scaff_5206833,2B,59.184
IWGSC_CSS_2BS_scaff_5206837,2B,59.184
IWGSC_CSS_2BS_scaff_5206845,2B,59.184
IWGSC_CSS_2BS_scaff_5206851,2B,59.184
IWGSC_CSS_2BS_scaff_5206870,2B,59.184
IWGSC_CSS_2BS_scaff_5206871,2B,59.184
IWGSC_CSS_2BS_scaff_5206874,2B,59.184
IWGSC_CSS_2BS_scaff_5206885,2B,59.184
IWGSC_CSS_2BS_scaff_5206889,2B,59.184
IWGSC_CSS_2BS_scaff_5206900,2B,59.184
IWGSC_CSS_2BS_scaff_5206906,2B,59.184
IWGSC_CSS_2BS_scaff_5206917,2B,59.184
IWGSC_CSS_2BS_scaff_5206923,2B,59.184
IWGSC_CSS_2BS_scaff_5206924,2B,59.184
IWGSC_CSS_2BS_scaff_5206925,2B,59.184
IWGSC_CSS_2BS_scaff_5206933,2B,59.184
IWGSC_CSS_2BS_scaff_5206934,2B,59.184
IWGSC_CSS_2BS_scaff_5206948,2B,59.184
IWGSC_CSS_2BS_scaff_5206949,2B,59.184
IWGSC_CSS_2BS_scaff_5206956,2B,59.184
IWGSC_CSS_2BS_scaff_5206966,2B,59.184
IWGSC_CSS_2BS_scaff_5206973,2B,59.184
IWGSC_CSS_2BS_scaff_5207009,2B,59.184
IWGSC_CSS_2BS_scaff_5207010,2B,59.184
IWGSC_CSS_2BS_scaff_5207018,2B,59.184
IWGSC_CSS_2BS_scaff_5207029,2B,59.184
IWGSC_CSS_2BS_scaff_5207032,2B,59.184
IWGSC_CSS_2BS_scaff_5207036,2B,59.184
IWGSC_CSS_2BS_scaff_5207047,2B,59.184
IWGSC_CSS_2BS_scaff_5207053,2B,59.184
IWGSC_CSS_2BS_scaff_5207055,2B,59.184
IWGSC_CSS_2BS_scaff_5207059,2B,59.184
IWGSC_CSS_2BS_scaff_5207064,2B,59.184
IWGSC_CSS_2BS_scaff_5207065,2B,59.184
IWGSC_CSS_2BS_scaff_5207075,2B,59.184
IWGSC_CSS_2BS_scaff_5207080,2B,59.184
IWGSC_CSS_2BS_scaff_5207087,2B,59.184
IWGSC_CSS_2BS_scaff_5207090,2B,59.184
IWGSC_CSS_2BS_scaff_5207091,2B,59.184
IWGSC_CSS_2BS_scaff_5207125,2B,59.184
IWGSC_CSS_2BS_scaff_5207140,2B,59.184
IWGSC_CSS_2BS_scaff_5207142,2B,59.184
IWGSC_CSS_2BS_scaff_5207144,2B,59.184
IWGSC_CSS_2BS_scaff_5207159,2B,59.184
IWGSC_CSS_2BS_scaff_5207172,2B,59.184
IWGSC_CSS_2BS_scaff_5207188,2B,59.184
IWGSC_CSS_2BS_scaff_5207190,2B,59.184
IWGSC_CSS_2BS_scaff_5207191,2B,59.184
IWGSC_CSS_2BS_scaff_5207194,2B,59.184
IWGSC_CSS_2BS_scaff_5207201,2B,59.184
IWGSC_CSS_2BS_scaff_5207226,2B,59.184
IWGSC_CSS_2BS_scaff_5207235,2B,59.184
IWGSC_CSS_2BS_scaff_5207238,2B,59.184
IWGSC_CSS_2BS_scaff_5207259,2B,59.184
IWGSC_CSS_2BS_scaff_5207264,2B,59.184
IWGSC_CSS_2BS_scaff_5207268,2B,59.184
IWGSC_CSS_2BS_scaff_5207277,2B,59.184
IWGSC_CSS_2BS_scaff_5207283,2B,59.184
IWGSC_CSS_2BS_scaff_5207289,2B,59.184
IWGSC_CSS_2BS_scaff_5207292,2B,59.184
IWGSC_CSS_2BS_scaff_5207293,2B,59.184
IWGSC_CSS_2BS_scaff_5207306,2B,59.184
IWGSC_CSS_2BS_scaff_5207313,2B,59.184
IWGSC_CSS_2BS_scaff_5207326,2B,59.184
IWGSC_CSS_2BS_scaff_5207331,2B,59.184
IWGSC_CSS_2BS_scaff_5207336,2B,59.184
IWGSC_CSS_2BS_scaff_5207351,2B,59.184
IWGSC_CSS_2BS_scaff_5207356,2B,59.184
IWGSC_CSS_2BS_scaff_5207365,2B,59.184
IWGSC_CSS_2BS_scaff_5207374,2B,59.184
IWGSC_CSS_2BS_scaff_5207375,2B,59.184
IWGSC_CSS_2BS_scaff_5207382,2B,59.184
IWGSC_CSS_2BS_scaff_5207386,2B,59.184
IWGSC_CSS_2BS_scaff_5207387,2B,59.184
IWGSC_CSS_2BS_scaff_5207389,2B,59.184
IWGSC_CSS_2BS_scaff_5207399,2B,59.184
IWGSC_CSS_2BS_scaff_5207400,2B,59.184
IWGSC_CSS_2BS_scaff_5207408,2B,59.184
IWGSC_CSS_2BS_scaff_5207411,2B,59.184
IWGSC_CSS_2BS_scaff_5207416,2B,59.184
IWGSC_CSS_2BS_scaff_5207418,2B,59.184
IWGSC_CSS_2BS_scaff_5207444,2B,59.184
IWGSC_CSS_2BS_scaff_5207447,2B,59.184
IWGSC_CSS_2BS_scaff_5207457,2B,59.184
IWGSC_CSS_2BS_scaff_5207461,2B,59.184
IWGSC_CSS_2BS_scaff_5207462,2B,59.184
IWGSC_CSS_2BS_scaff_5207466,2B,59.184
IWGSC_CSS_2BS_scaff_5207468,2B,59.184
IWGSC_CSS_2BS_scaff_5207485,2B,59.184
IWGSC_CSS_2BS_scaff_5207490,2B,59.184
IWGSC_CSS_2BS_scaff_5207498,2B,59.184
IWGSC_CSS_2BS_scaff_5207507,2B,59.184
IWGSC_CSS_2BS_scaff_5207516,2B,59.184
IWGSC_CSS_2BS_scaff_5207522,2B,59.184
IWGSC_CSS_2BS_scaff_5207529,2B,59.184
IWGSC_CSS_2BS_scaff_5207550,2B,59.184
IWGSC_CSS_2BS_scaff_5207553,2B,59.184
IWGSC_CSS_2BS_scaff_5207558,2B,59.184
IWGSC_CSS_2BS_scaff_5207571,2B,59.184
IWGSC_CSS_2BS_scaff_5207580,2B,59.184
IWGSC_CSS_2BS_scaff_5207586,2B,59.184
IWGSC_CSS_2BS_scaff_5207629,2B,59.184
IWGSC_CSS_2BS_scaff_5207643,2B,59.184
IWGSC_CSS_2BS_scaff_5207659,2B,59.184
IWGSC_CSS_2BS_scaff_5207681,2B,59.184
IWGSC_CSS_2BS_scaff_5207690,2B,59.184
IWGSC_CSS_2BS_scaff_5207695,2B,59.184
IWGSC_CSS_2BS_scaff_5207701,2B,59.184
IWGSC_CSS_2BS_scaff_5207712,2B,59.184
IWGSC_CSS_2BS_scaff_5207740,2B,59.184
IWGSC_CSS_2BS_scaff_5207761,2B,59.184
IWGSC_CSS_2BS_scaff_5207768,2B,59.184
IWGSC_CSS_2BS_scaff_5207773,2B,59.184
IWGSC_CSS_2BS_scaff_5207778,2B,59.184
IWGSC_CSS_2BS_scaff_5207781,2B,59.184
IWGSC_CSS_2BS_scaff_5207785,2B,59.184
IWGSC_CSS_2BS_scaff_5207790,2B,59.184
IWGSC_CSS_2BS_scaff_5207806,2B,59.184
IWGSC_CSS_2BS_scaff_5207807,2B,59.184
IWGSC_CSS_2BS_scaff_5207814,2B,59.184
IWGSC_CSS_2BS_scaff_5207818,2B,59.184
IWGSC_CSS_2BS_scaff_5207829,2B,59.184
IWGSC_CSS_2BS_scaff_5207845,2B,59.184
IWGSC_CSS_2BS_scaff_5207848,2B,59.184
IWGSC_CSS_2BS_scaff_5207850,2B,59.184
IWGSC_CSS_2BS_scaff_5207861,2B,59.184
IWGSC_CSS_2BS_scaff_5207868,2B,59.184
IWGSC_CSS_2BS_scaff_5207893,2B,59.184
IWGSC_CSS_2BS_scaff_5207897,2B,59.184
IWGSC_CSS_2BS_scaff_5207899,2B,59.184
IWGSC_CSS_2BS_scaff_5207900,2B,59.184
IWGSC_CSS_2BS_scaff_5207929,2B,59.184
IWGSC_CSS_2BS_scaff_5207961,2B,59.184
IWGSC_CSS_2BS_scaff_5207972,2B,59.184
IWGSC_CSS_2BS_scaff_5207981,2B,59.184
IWGSC_CSS_2BS_scaff_5207985,2B,59.184
IWGSC_CSS_2BS_scaff_5208007,2B,59.184
IWGSC_CSS_2BS_scaff_5208008,2B,59.184
IWGSC_CSS_2BS_scaff_5208009,2B,59.184
IWGSC_CSS_2BS_scaff_5208013,2B,59.184
IWGSC_CSS_2BS_scaff_5208016,2B,59.184
IWGSC_CSS_2BS_scaff_5208030,2B,59.184
IWGSC_CSS_2BS_scaff_5208048,2B,59.184
IWGSC_CSS_2BS_scaff_5208066,2B,59.184
IWGSC_CSS_2BS_scaff_5208075,2B,59.184
IWGSC_CSS_2BS_scaff_5208079,2B,59.184
IWGSC_CSS_2BS_scaff_5208081,2B,59.184
IWGSC_CSS_2BS_scaff_5208084,2B,59.184
IWGSC_CSS_2BS_scaff_5208086,2B,59.184
IWGSC_CSS_2BS_scaff_5208100,2B,59.184
IWGSC_CSS_2BS_scaff_5208121,2B,59.184
IWGSC_CSS_2BS_scaff_5208123,2B,59.184
IWGSC_CSS_2BS_scaff_5208130,2B,59.184
IWGSC_CSS_2BS_scaff_5208138,2B,59.184
IWGSC_CSS_2BS_scaff_5208142,2B,59.184
IWGSC_CSS_2BS_scaff_5208159,2B,59.184
IWGSC_CSS_2BS_scaff_5208178,2B,59.184
IWGSC_CSS_2BS_scaff_5208193,2B,59.184
IWGSC_CSS_2BS_scaff_5208200,2B,59.184
IWGSC_CSS_2BS_scaff_5208205,2B,59.184
IWGSC_CSS_2BS_scaff_5208212,2B,59.184
IWGSC_CSS_2BS_scaff_5208215,2B,59.184
IWGSC_CSS_2BS_scaff_5208217,2B,59.184
IWGSC_CSS_2BS_scaff_5208237,2B,59.184
IWGSC_CSS_2BS_scaff_5208244,2B,59.184
IWGSC_CSS_2BS_scaff_5208255,2B,59.184
IWGSC_CSS_2BS_scaff_5208264,2B,59.184
IWGSC_CSS_2BS_scaff_5208265,2B,59.184
IWGSC_CSS_2BS_scaff_5208281,2B,59.184
IWGSC_CSS_2BS_scaff_5208286,2B,59.184
IWGSC_CSS_2BS_scaff_5208288,2B,59.184
IWGSC_CSS_2BS_scaff_5208308,2B,59.184
IWGSC_CSS_2BS_scaff_5208309,2B,59.184
IWGSC_CSS_2BS_scaff_5208318,2B,59.184
IWGSC_CSS_2BS_scaff_5208336,2B,59.184
IWGSC_CSS_2BS_scaff_5208344,2B,59.184
IWGSC_CSS_2BS_scaff_5208351,2B,59.184
IWGSC_CSS_2BS_scaff_5208364,2B,59.184
IWGSC_CSS_2BS_scaff_5208365,2B,59.184
IWGSC_CSS_2BS_scaff_5208371,2B,59.184
IWGSC_CSS_2BS_scaff_5208380,2B,59.184
IWGSC_CSS_2BS_scaff_5208390,2B,59.184
IWGSC_CSS_2BS_scaff_5208391,2B,59.184
IWGSC_CSS_2BS_scaff_5208393,2B,59.184
IWGSC_CSS_2BS_scaff_5208401,2B,59.184
IWGSC_CSS_2BS_scaff_5208421,2B,59.184
IWGSC_CSS_2BS_scaff_5208432,2B,59.184
IWGSC_CSS_2BS_scaff_5208439,2B,59.184
